signal_date,ticker,name,theme_id,theme_name,valid_universe,fundamental_pass,market_attention_member,eligible_pool_member,fiscal_period,available_date,current_assets,current_liabilities,current_ratio,source_quality,parser_status,pit_timing_policy,full_universe_materialized,current_ratio_available,current_ratio_contract_scope,inventory_risk_available,receivable_risk_available,operating_cash_flow_quality_available,free_cash_flow_quality_available,free_float_market_cap_available,exact_market_cap_available,full_sector_pit_available,forward_return_as_rule,diagnostic_only,not_live_rule
2021-03-26,5608,四維航,non_ai_unclassified_proxy,non-AI unclassified proxy,True,True,True,True,,,,,,,,,,False,sample_only_not_full_universe,False,False,False,False,False,False,False,False,True,True
2021-03-26,2465,麗臺,non_ai_unclassified_proxy,non-AI unclassified proxy,True,True,False,False,,,,,,,,,,False,sample_only_not_full_universe,False,False,False,False,False,False,False,False,True,True
2021-03-26,3094,聯傑,non_ai_unclassified_proxy,non-AI unclassified proxy,True,True,True,True,,,,,,,,,,False,sample_only_not_full_universe,False,False,False,False,False,False,False,False,True,True
2021-03-26,3021,鴻名,non_ai_unclassified_proxy,non-AI unclassified proxy,True,True,True,True,,,,,,,,,,False,sample_only_not_full_universe,False,False,False,False,False,False,False,False,True,True
2021-03-26,8054,安國,non_ai_unclassified_proxy,non-AI unclassified proxy,True,True,True,True,,,,,,,,,,False,sample_only_not_full_universe,False,False,False,False,False,False,False,False,True,True
2021-03-26,3149,正達,non_ai_unclassified_proxy,non-AI unclassified proxy,True,True,True,True,,,,,,,,,,False,sample_only_not_full_universe,False,False,False,False,False,False,False,False,True,True
2021-03-26,6138,茂達,non_ai_unclassified_proxy,non-AI unclassified proxy,True,True,True,True,,,,,,,,,,False,sample_only_not_full_universe,False,False,False,False,False,False,False,False,True,True
2021-03-26,3219,倚強股份,non_ai_unclassified_proxy,non-AI unclassified proxy,True,True,False,False,,,,,,,,,,False,sample_only_not_full_universe,False,False,False,False,False,False,False,False,True,True
2021-03-26,2460,建通,non_ai_unclassified_proxy,non-AI unclassified proxy,True,True,True,True,,,,,,,,,,False,sample_only_not_full_universe,False,False,False,False,False,False,False,False,True,True
2021-03-26,3383,新世紀,non_ai_unclassified_proxy,non-AI unclassified proxy,True,True,False,False,,,,,,,,,,False,sample_only_not_full_universe,False,False,False,False,False,False,False,False,True,True
2021-03-26,8927,北基,non_ai_unclassified_proxy,non-AI unclassified proxy,True,True,False,False,,,,,,,,,,False,sample_only_not_full_universe,False,False,False,False,False,False,False,False,True,True
2021-03-26,2457,飛宏,non_ai_unclassified_proxy,non-AI unclassified proxy,True,True,True,True,,,,,,,,,,False,sample_only_not_full_universe,False,False,False,False,False,False,False,False,True,True
2021-03-26,3086,華義,non_ai_unclassified_proxy,non-AI unclassified proxy,True,True,False,False,,,,,,,,,,False,sample_only_not_full_universe,False,False,False,False,False,False,False,False,True,True
2021-03-26,5302,太欣,non_ai_unclassified_proxy,non-AI unclassified proxy,True,True,False,False,,,,,,,,,,False,sample_only_not_full_universe,False,False,False,False,False,False,False,False,True,True
2021-03-26,4989,榮科,non_ai_unclassified_proxy,non-AI unclassified proxy,True,True,True,True,,,,,,,,,,False,sample_only_not_full_universe,False,False,False,False,False,False,False,False,True,True
2021-03-26,6494,九齊,non_ai_unclassified_proxy,non-AI unclassified proxy,True,True,True,True,,,,,,,,,,False,sample_only_not_full_universe,False,False,False,False,False,False,False,False,True,True
2021-03-26,2108,南帝,non_ai_unclassified_proxy,non-AI unclassified proxy,True,True,True,True,,,,,,,,,,False,sample_only_not_full_universe,False,False,False,False,False,False,False,False,True,True
2021-03-26,4571,鈞興-KY,non_ai_unclassified_proxy,non-AI unclassified proxy,True,True,False,False,,,,,,,,,,False,sample_only_not_full_universe,False,False,False,False,False,False,False,False,True,True
2021-03-26,3276,宇環,non_ai_unclassified_proxy,non-AI unclassified proxy,True,True,False,False,,,,,,,,,,False,sample_only_not_full_universe,False,False,False,False,False,False,False,False,True,True
2021-03-26,6531,愛普*,non_ai_unclassified_proxy,non-AI unclassified proxy,True,True,True,True,,,,,,,,,,False,sample_only_not_full_universe,False,False,False,False,False,False,False,False,True,True
2021-03-26,6642,富致,non_ai_unclassified_proxy,non-AI unclassified proxy,True,True,False,False,,,,,,,,,,False,sample_only_not_full_universe,False,False,False,False,False,False,False,False,True,True
2021-03-26,3294,英濟,non_ai_unclassified_proxy,non-AI unclassified proxy,True,True,False,False,,,,,,,,,,False,sample_only_not_full_universe,False,False,False,False,False,False,False,False,True,True
2021-03-26,2426,鼎元,semiconductor,semiconductor,True,True,True,True,,,,,,,,,,False,sample_only_not_full_universe,False,False,False,False,False,False,False,False,True,True
2021-03-26,6533,晶心科,non_ai_unclassified_proxy,non-AI unclassified proxy,True,True,True,True,,,,,,,,,,False,sample_only_not_full_universe,False,False,False,False,False,False,False,False,True,True
2021-03-26,6491,晶碩,non_ai_unclassified_proxy,non-AI unclassified proxy,True,True,True,True,,,,,,,,,,False,sample_only_not_full_universe,False,False,False,False,False,False,False,False,True,True
2021-03-26,6198,凌泰,non_ai_unclassified_proxy,non-AI unclassified proxy,True,True,False,False,,,,,,,,,,False,sample_only_not_full_universe,False,False,False,False,False,False,False,False,True,True
2021-03-26,8935,邦泰,non_ai_unclassified_proxy,non-AI unclassified proxy,True,True,False,False,,,,,,,,,,False,sample_only_not_full_universe,False,False,False,False,False,False,False,False,True,True
2021-03-26,6283,淳安,non_ai_unclassified_proxy,non-AI unclassified proxy,True,True,True,True,,,,,,,,,,False,sample_only_not_full_universe,False,False,False,False,False,False,False,False,True,True
2021-03-26,4534,慶騰,non_ai_unclassified_proxy,non-AI unclassified proxy,True,True,False,False,,,,,,,,,,False,sample_only_not_full_universe,False,False,False,False,False,False,False,False,True,True
2021-03-26,3288,點晶,non_ai_unclassified_proxy,non-AI unclassified proxy,True,True,False,False,,,,,,,,,,False,sample_only_not_full_universe,False,False,False,False,False,False,False,False,True,True
2021-03-26,6457,紘康,non_ai_unclassified_proxy,non-AI unclassified proxy,True,True,True,True,,,,,,,,,,False,sample_only_not_full_universe,False,False,False,False,False,False,False,False,True,True
2021-03-26,8289,泰藝,non_ai_unclassified_proxy,non-AI unclassified proxy,True,True,False,False,,,,,,,,,,False,sample_only_not_full_universe,False,False,False,False,False,False,False,False,True,True
2021-03-26,3593,力銘,non_ai_unclassified_proxy,non-AI unclassified proxy,True,True,False,False,,,,,,,,,,False,sample_only_not_full_universe,False,False,False,False,False,False,False,False,True,True
2021-03-26,6160,欣技,non_ai_unclassified_proxy,non-AI unclassified proxy,True,True,False,False,,,,,,,,,,False,sample_only_not_full_universe,False,False,False,False,False,False,False,False,True,True
2021-03-26,2486,一詮,cooling_thermal,thermal / cooling,True,True,True,True,,,,,,,,,,False,sample_only_not_full_universe,False,False,False,False,False,False,False,False,True,True
2021-03-26,2489,瑞軒,non_ai_unclassified_proxy,non-AI unclassified proxy,True,True,True,True,,,,,,,,,,False,sample_only_not_full_universe,False,False,False,False,False,False,False,False,True,True
2021-03-26,3162,精確,non_ai_unclassified_proxy,non-AI unclassified proxy,True,True,False,False,,,,,,,,,,False,sample_only_not_full_universe,False,False,False,False,False,False,False,False,True,True
2021-03-26,3141,晶宏,non_ai_unclassified_proxy,non-AI unclassified proxy,True,True,True,True,,,,,,,,,,False,sample_only_not_full_universe,False,False,False,False,False,False,False,False,True,True
2021-03-26,2453,凌群,non_ai_unclassified_proxy,non-AI unclassified proxy,True,True,True,True,,,,,,,,,,False,sample_only_not_full_universe,False,False,False,False,False,False,False,False,True,True
2021-03-26,5272,笙科,non_ai_unclassified_proxy,non-AI unclassified proxy,True,True,True,True,,,,,,,,,,False,sample_only_not_full_universe,False,False,False,False,False,False,False,False,True,True
2021-03-26,3178,公準,non_ai_unclassified_proxy,non-AI unclassified proxy,True,True,True,True,,,,,,,,,,False,sample_only_not_full_universe,False,False,False,False,False,False,False,False,True,True
2021-03-26,2609,陽明,non_ai_unclassified_proxy,non-AI unclassified proxy,True,True,True,True,,,,,,,,,,False,sample_only_not_full_universe,False,False,False,False,False,False,False,False,True,True
2021-03-26,3588,通嘉,non_ai_unclassified_proxy,non-AI unclassified proxy,True,True,True,True,,,,,,,,,,False,sample_only_not_full_universe,False,False,False,False,False,False,False,False,True,True
2021-03-26,6026,福邦證,non_ai_unclassified_proxy,non-AI unclassified proxy,True,True,False,False,,,,,,,,,,False,sample_only_not_full_universe,False,False,False,False,False,False,False,False,True,True
2021-03-26,1593,祺驊,non_ai_unclassified_proxy,non-AI unclassified proxy,True,True,False,False,,,,,,,,,,False,sample_only_not_full_universe,False,False,False,False,False,False,False,False,True,True
2021-03-26,2204,中華,non_ai_unclassified_proxy,non-AI unclassified proxy,True,True,True,True,,,,,,,,,,False,sample_only_not_full_universe,False,False,False,False,False,False,False,False,True,True
2021-03-26,3441,聯一光,non_ai_unclassified_proxy,non-AI unclassified proxy,True,True,False,False,,,,,,,,,,False,sample_only_not_full_universe,False,False,False,False,False,False,False,False,True,True
2021-03-26,6142,友勁,non_ai_unclassified_proxy,non-AI unclassified proxy,True,True,False,False,,,,,,,,,,False,sample_only_not_full_universe,False,False,False,False,False,False,False,False,True,True
2021-03-26,2611,志信,non_ai_unclassified_proxy,non-AI unclassified proxy,True,True,False,False,,,,,,,,,,False,sample_only_not_full_universe,False,False,False,False,False,False,False,False,True,True
2021-03-26,3346,麗清,non_ai_unclassified_proxy,non-AI unclassified proxy,True,True,True,True,,,,,,,,,,False,sample_only_not_full_universe,False,False,False,False,False,False,False,False,True,True
2021-03-26,3048,益登,non_ai_unclassified_proxy,non-AI unclassified proxy,True,True,True,True,,,,,,,,,,False,sample_only_not_full_universe,False,False,False,False,False,False,False,False,True,True
2021-03-26,2338,光罩,semiconductor,semiconductor,True,True,True,True,,,,,,,,,,False,sample_only_not_full_universe,False,False,False,False,False,False,False,False,True,True
2021-03-26,2114,鑫永銓,non_ai_unclassified_proxy,non-AI unclassified proxy,True,True,False,False,,,,,,,,,,False,sample_only_not_full_universe,False,False,False,False,False,False,False,False,True,True
2021-03-26,2719,燦星旅,non_ai_unclassified_proxy,non-AI unclassified proxy,True,True,False,False,,,,,,,,,,False,sample_only_not_full_universe,False,False,False,False,False,False,False,False,True,True
2021-03-26,4912,聯德控股-KY,non_ai_unclassified_proxy,non-AI unclassified proxy,True,True,True,True,,,,,,,,,,False,sample_only_not_full_universe,False,False,False,False,False,False,False,False,True,True
2021-03-26,8046,南電,ai_server_hardware,server hardware,True,True,True,True,,,,,,,,,,False,sample_only_not_full_universe,False,False,False,False,False,False,False,False,True,True
2021-03-26,3679,新至陞,non_ai_unclassified_proxy,non-AI unclassified proxy,True,True,False,False,,,,,,,,,,False,sample_only_not_full_universe,False,False,False,False,False,False,False,False,True,True
2021-03-26,4401,東隆興,non_ai_unclassified_proxy,non-AI unclassified proxy,True,True,False,False,,,,,,,,,,False,sample_only_not_full_universe,False,False,False,False,False,False,False,False,True,True
2021-03-26,8936,國統,non_ai_unclassified_proxy,non-AI unclassified proxy,True,True,True,True,,,,,,,,,,False,sample_only_not_full_universe,False,False,False,False,False,False,False,False,True,True
2021-03-26,3438,類比科,non_ai_unclassified_proxy,non-AI unclassified proxy,True,True,False,False,,,,,,,,,,False,sample_only_not_full_universe,False,False,False,False,False,False,False,False,True,True
2021-03-26,8080,永利聯合,non_ai_unclassified_proxy,non-AI unclassified proxy,True,True,False,False,,,,,,,,,,False,sample_only_not_full_universe,False,False,False,False,False,False,False,False,True,True
2021-03-26,2745,五福,non_ai_unclassified_proxy,non-AI unclassified proxy,True,True,False,False,,,,,,,,,,False,sample_only_not_full_universe,False,False,False,False,False,False,False,False,True,True
2021-03-26,2916,滿心,non_ai_unclassified_proxy,non-AI unclassified proxy,True,True,False,False,,,,,,,,,,False,sample_only_not_full_universe,False,False,False,False,False,False,False,False,True,True
2021-03-26,5475,德宏,non_ai_unclassified_proxy,non-AI unclassified proxy,True,True,False,False,,,,,,,,,,False,sample_only_not_full_universe,False,False,False,False,False,False,False,False,True,True
2021-03-26,3034,聯詠,non_ai_unclassified_proxy,non-AI unclassified proxy,True,True,True,True,,,,,,,,,,False,sample_only_not_full_universe,False,False,False,False,False,False,False,False,True,True
2021-03-26,3093,港建,non_ai_unclassified_proxy,non-AI unclassified proxy,True,True,False,False,,,,,,,,,,False,sample_only_not_full_universe,False,False,False,False,False,False,False,False,True,True
2021-03-26,6134,萬旭,non_ai_unclassified_proxy,non-AI unclassified proxy,True,True,False,False,,,,,,,,,,False,sample_only_not_full_universe,False,False,False,False,False,False,False,False,True,True
2021-03-26,2317,鴻海,non_ai_unclassified_proxy,non-AI unclassified proxy,True,True,True,True,,,,,,,,,,False,sample_only_not_full_universe,False,False,False,False,False,False,False,False,True,True
2021-03-26,6669,緯穎,ai_server_hardware,AI server,True,True,True,True,,,,,,,,,,False,sample_only_not_full_universe,False,False,False,False,False,False,False,False,True,True
2021-03-26,2308,台達電,ai_server_hardware,AI server,True,True,True,True,,,,,,,,,,False,sample_only_not_full_universe,False,False,False,False,False,False,False,False,True,True
2021-04-01,3362,先進光,non_ai_unclassified_proxy,non-AI unclassified proxy,True,True,True,True,,,,,,,,,,False,sample_only_not_full_universe,False,False,False,False,False,False,False,False,True,True
2021-04-01,3230,錦明,non_ai_unclassified_proxy,non-AI unclassified proxy,True,True,False,False,,,,,,,,,,False,sample_only_not_full_universe,False,False,False,False,False,False,False,False,True,True
2021-04-01,1438,三地開發,non_ai_unclassified_proxy,non-AI unclassified proxy,True,True,False,False,,,,,,,,,,False,sample_only_not_full_universe,False,False,False,False,False,False,False,False,True,True
2021-04-01,8040,九暘,non_ai_unclassified_proxy,non-AI unclassified proxy,True,True,True,True,,,,,,,,,,False,sample_only_not_full_universe,False,False,False,False,False,False,False,False,True,True
2021-04-01,3122,笙泉,non_ai_unclassified_proxy,non-AI unclassified proxy,True,True,False,False,,,,,,,,,,False,sample_only_not_full_universe,False,False,False,False,False,False,False,False,True,True
2021-04-01,5452,佶優,non_ai_unclassified_proxy,non-AI unclassified proxy,True,True,False,False,,,,,,,,,,False,sample_only_not_full_universe,False,False,False,False,False,False,False,False,True,True
2021-04-01,3169,亞信,non_ai_unclassified_proxy,non-AI unclassified proxy,True,True,True,True,,,,,,,,,,False,sample_only_not_full_universe,False,False,False,False,False,False,False,False,True,True
2021-04-01,8085,福華,non_ai_unclassified_proxy,non-AI unclassified proxy,True,True,True,True,,,,,,,,,,False,sample_only_not_full_universe,False,False,False,False,False,False,False,False,True,True
2021-04-01,6129,普誠,non_ai_unclassified_proxy,non-AI unclassified proxy,True,True,True,True,,,,,,,,,,False,sample_only_not_full_universe,False,False,False,False,False,False,False,False,True,True
2021-04-01,6589,台康生技,non_ai_unclassified_proxy,non-AI unclassified proxy,True,True,True,True,,,,,,,,,,False,sample_only_not_full_universe,False,False,False,False,False,False,False,False,True,True
2021-04-01,6547,高端疫苗,non_ai_unclassified_proxy,non-AI unclassified proxy,True,True,True,True,,,,,,,,,,False,sample_only_not_full_universe,False,False,False,False,False,False,False,False,True,True
2021-04-01,6485,點序,non_ai_unclassified_proxy,non-AI unclassified proxy,True,True,True,True,,,,,,,,,,False,sample_only_not_full_universe,False,False,False,False,False,False,False,False,True,True
2021-04-01,3545,敦泰,non_ai_unclassified_proxy,non-AI unclassified proxy,True,True,True,True,,,,,,,,,,False,sample_only_not_full_universe,False,False,False,False,False,False,False,False,True,True
2021-04-01,8099,大世科,non_ai_unclassified_proxy,non-AI unclassified proxy,True,True,True,True,,,,,,,,,,False,sample_only_not_full_universe,False,False,False,False,False,False,False,False,True,True
2021-04-01,3228,金麗科,non_ai_unclassified_proxy,non-AI unclassified proxy,True,True,True,True,,,,,,,,,,False,sample_only_not_full_universe,False,False,False,False,False,False,False,False,True,True
2021-04-01,2399,映泰,non_ai_unclassified_proxy,non-AI unclassified proxy,True,True,True,True,,,,,,,,,,False,sample_only_not_full_universe,False,False,False,False,False,False,False,False,True,True
2021-04-01,5302,太欣,non_ai_unclassified_proxy,non-AI unclassified proxy,True,True,False,False,,,,,,,,,,False,sample_only_not_full_universe,False,False,False,False,False,False,False,False,True,True
2021-04-01,2465,麗臺,non_ai_unclassified_proxy,non-AI unclassified proxy,True,True,True,True,,,,,,,,,,False,sample_only_not_full_universe,False,False,False,False,False,False,False,False,True,True
2021-04-01,5272,笙科,non_ai_unclassified_proxy,non-AI unclassified proxy,True,True,True,True,,,,,,,,,,False,sample_only_not_full_universe,False,False,False,False,False,False,False,False,True,True
2021-04-01,6457,紘康,non_ai_unclassified_proxy,non-AI unclassified proxy,True,True,True,True,,,,,,,,,,False,sample_only_not_full_universe,False,False,False,False,False,False,False,False,True,True
2021-04-01,3021,鴻名,non_ai_unclassified_proxy,non-AI unclassified proxy,True,True,False,False,,,,,,,,,,False,sample_only_not_full_universe,False,False,False,False,False,False,False,False,True,True
2021-04-01,2491,吉祥全,non_ai_unclassified_proxy,non-AI unclassified proxy,True,True,False,False,,,,,,,,,,False,sample_only_not_full_universe,False,False,False,False,False,False,False,False,True,True
2021-04-01,2457,飛宏,non_ai_unclassified_proxy,non-AI unclassified proxy,True,True,True,True,,,,,,,,,,False,sample_only_not_full_universe,False,False,False,False,False,False,False,False,True,True
2021-04-01,8024,佑華,non_ai_unclassified_proxy,non-AI unclassified proxy,True,True,True,True,,,,,,,,,,False,sample_only_not_full_universe,False,False,False,False,False,False,False,False,True,True
2021-04-01,6541,泰福-KY,non_ai_unclassified_proxy,non-AI unclassified proxy,True,True,False,False,,,,,,,,,,False,sample_only_not_full_universe,False,False,False,False,False,False,False,False,True,True
2021-04-01,6516,勤崴國際,non_ai_unclassified_proxy,non-AI unclassified proxy,True,True,False,False,,,,,,,,,,False,sample_only_not_full_universe,False,False,False,False,False,False,False,False,True,True
2021-04-01,3441,聯一光,non_ai_unclassified_proxy,non-AI unclassified proxy,True,True,True,True,,,,,,,,,,False,sample_only_not_full_universe,False,False,False,False,False,False,False,False,True,True
2021-04-01,4961,天鈺,non_ai_unclassified_proxy,non-AI unclassified proxy,True,True,True,True,,,,,,,,,,False,sample_only_not_full_universe,False,False,False,False,False,False,False,False,True,True
2021-04-01,6594,展匯科,non_ai_unclassified_proxy,non-AI unclassified proxy,True,True,False,False,,,,,,,,,,False,sample_only_not_full_universe,False,False,False,False,False,False,False,False,True,True
2021-04-01,3268,海德威,non_ai_unclassified_proxy,non-AI unclassified proxy,True,True,False,False,,,,,,,,,,False,sample_only_not_full_universe,False,False,False,False,False,False,False,False,True,True
2021-04-01,2734,易飛網,non_ai_unclassified_proxy,non-AI unclassified proxy,True,True,False,False,,,,,,,,,,False,sample_only_not_full_universe,False,False,False,False,False,False,False,False,True,True
2021-04-01,2108,南帝,non_ai_unclassified_proxy,non-AI unclassified proxy,True,True,True,True,,,,,,,,,,False,sample_only_not_full_universe,False,False,False,False,False,False,False,False,True,True
2021-04-01,8054,安國,non_ai_unclassified_proxy,non-AI unclassified proxy,True,True,True,True,,,,,,,,,,False,sample_only_not_full_universe,False,False,False,False,False,False,False,False,True,True
2021-04-01,6103,合邦,non_ai_unclassified_proxy,non-AI unclassified proxy,True,True,False,False,,,,,,,,,,False,sample_only_not_full_universe,False,False,False,False,False,False,False,False,True,True
2021-04-01,3149,正達,non_ai_unclassified_proxy,non-AI unclassified proxy,True,True,True,True,,,,,,,,,,False,sample_only_not_full_universe,False,False,False,False,False,False,False,False,True,True
2021-04-01,8183,精星,non_ai_unclassified_proxy,non-AI unclassified proxy,True,True,True,True,,,,,,,,,,False,sample_only_not_full_universe,False,False,False,False,False,False,False,False,True,True
2021-04-01,6716,應廣,non_ai_unclassified_proxy,non-AI unclassified proxy,True,True,False,False,,,,,,,,,,False,sample_only_not_full_universe,False,False,False,False,False,False,False,False,True,True
2021-04-01,3093,港建,non_ai_unclassified_proxy,non-AI unclassified proxy,True,True,False,False,,,,,,,,,,False,sample_only_not_full_universe,False,False,False,False,False,False,False,False,True,True
2021-04-01,3526,凡甲,non_ai_unclassified_proxy,non-AI unclassified proxy,True,True,True,True,,,,,,,,,,False,sample_only_not_full_universe,False,False,False,False,False,False,False,False,True,True
2021-04-01,8087,華鎂鑫,non_ai_unclassified_proxy,non-AI unclassified proxy,True,True,False,False,,,,,,,,,,False,sample_only_not_full_universe,False,False,False,False,False,False,False,False,True,True
2021-04-01,6291,沛亨,non_ai_unclassified_proxy,non-AI unclassified proxy,True,True,False,False,,,,,,,,,,False,sample_only_not_full_universe,False,False,False,False,False,False,False,False,True,True
2021-04-01,3094,聯傑,non_ai_unclassified_proxy,non-AI unclassified proxy,True,True,True,True,,,,,,,,,,False,sample_only_not_full_universe,False,False,False,False,False,False,False,False,True,True
2021-04-01,2718,晶悅,non_ai_unclassified_proxy,non-AI unclassified proxy,True,True,False,False,,,,,,,,,,False,sample_only_not_full_universe,False,False,False,False,False,False,False,False,True,True
2021-04-01,2597,潤弘,non_ai_unclassified_proxy,non-AI unclassified proxy,True,True,True,True,,,,,,,,,,False,sample_only_not_full_universe,False,False,False,False,False,False,False,False,True,True
2021-04-01,5529,志嘉,non_ai_unclassified_proxy,non-AI unclassified proxy,True,True,False,False,,,,,,,,,,False,sample_only_not_full_universe,False,False,False,False,False,False,False,False,True,True
2021-04-01,4989,榮科,non_ai_unclassified_proxy,non-AI unclassified proxy,True,True,True,True,,,,,,,,,,False,sample_only_not_full_universe,False,False,False,False,False,False,False,False,True,True
2021-04-01,2338,光罩,semiconductor,semiconductor,True,True,True,True,,,,,,,,,,False,sample_only_not_full_universe,False,False,False,False,False,False,False,False,True,True
2021-04-01,4930,燦星網,non_ai_unclassified_proxy,non-AI unclassified proxy,True,True,False,False,,,,,,,,,,False,sample_only_not_full_universe,False,False,False,False,False,False,False,False,True,True
2021-04-01,3086,華義,non_ai_unclassified_proxy,non-AI unclassified proxy,True,True,False,False,,,,,,,,,,False,sample_only_not_full_universe,False,False,False,False,False,False,False,False,True,True
2021-04-01,1517,利奇,non_ai_unclassified_proxy,non-AI unclassified proxy,True,True,True,True,,,,,,,,,,False,sample_only_not_full_universe,False,False,False,False,False,False,False,False,True,True
2021-04-01,2460,建通,non_ai_unclassified_proxy,non-AI unclassified proxy,True,True,True,True,,,,,,,,,,False,sample_only_not_full_universe,False,False,False,False,False,False,False,False,True,True
2021-04-01,3372,典範,non_ai_unclassified_proxy,non-AI unclassified proxy,True,True,False,False,,,,,,,,,,False,sample_only_not_full_universe,False,False,False,False,False,False,False,False,True,True
2021-04-01,3141,晶宏,non_ai_unclassified_proxy,non-AI unclassified proxy,True,True,True,True,,,,,,,,,,False,sample_only_not_full_universe,False,False,False,False,False,False,False,False,True,True
2021-04-01,2486,一詮,cooling_thermal,thermal / cooling,True,True,True,True,,,,,,,,,,False,sample_only_not_full_universe,False,False,False,False,False,False,False,False,True,True
2021-04-01,6494,九齊,non_ai_unclassified_proxy,non-AI unclassified proxy,True,True,True,True,,,,,,,,,,False,sample_only_not_full_universe,False,False,False,False,False,False,False,False,True,True
2021-04-01,3322,建舜電,non_ai_unclassified_proxy,non-AI unclassified proxy,True,True,True,True,,,,,,,,,,False,sample_only_not_full_universe,False,False,False,False,False,False,False,False,True,True
2021-04-01,6582,申豐,non_ai_unclassified_proxy,non-AI unclassified proxy,True,True,True,True,,,,,,,,,,False,sample_only_not_full_universe,False,False,False,False,False,False,False,False,True,True
2021-04-01,2609,陽明,non_ai_unclassified_proxy,non-AI unclassified proxy,True,True,True,True,,,,,,,,,,False,sample_only_not_full_universe,False,False,False,False,False,False,False,False,True,True
2021-04-01,3073,天方能源,non_ai_unclassified_proxy,non-AI unclassified proxy,True,True,False,False,,,,,,,,,,False,sample_only_not_full_universe,False,False,False,False,False,False,False,False,True,True
2021-04-01,8289,泰藝,non_ai_unclassified_proxy,non-AI unclassified proxy,True,True,False,False,,,,,,,,,,False,sample_only_not_full_universe,False,False,False,False,False,False,False,False,True,True
2021-04-01,6138,茂達,non_ai_unclassified_proxy,non-AI unclassified proxy,True,True,True,True,,,,,,,,,,False,sample_only_not_full_universe,False,False,False,False,False,False,False,False,True,True
2021-04-01,6590,普鴻,non_ai_unclassified_proxy,non-AI unclassified proxy,True,True,False,False,,,,,,,,,,False,sample_only_not_full_universe,False,False,False,False,False,False,False,False,True,True
2021-04-01,6283,淳安,non_ai_unclassified_proxy,non-AI unclassified proxy,True,True,True,True,,,,,,,,,,False,sample_only_not_full_universe,False,False,False,False,False,False,False,False,True,True
2021-04-01,1725,元禎,non_ai_unclassified_proxy,non-AI unclassified proxy,True,True,False,False,,,,,,,,,,False,sample_only_not_full_universe,False,False,False,False,False,False,False,False,True,True
2021-04-01,3276,宇環,non_ai_unclassified_proxy,non-AI unclassified proxy,True,True,False,False,,,,,,,,,,False,sample_only_not_full_universe,False,False,False,False,False,False,False,False,True,True
2021-04-01,6531,愛普*,non_ai_unclassified_proxy,non-AI unclassified proxy,True,True,True,True,,,,,,,,,,False,sample_only_not_full_universe,False,False,False,False,False,False,False,False,True,True
2021-04-01,6533,晶心科,non_ai_unclassified_proxy,non-AI unclassified proxy,True,True,True,True,,,,,,,,,,False,sample_only_not_full_universe,False,False,False,False,False,False,False,False,True,True
2021-04-01,3294,英濟,non_ai_unclassified_proxy,non-AI unclassified proxy,True,True,False,False,,,,,,,,,,False,sample_only_not_full_universe,False,False,False,False,False,False,False,False,True,True
2021-04-01,6237,驊訊,non_ai_unclassified_proxy,non-AI unclassified proxy,True,True,True,True,,,,,,,,,,False,sample_only_not_full_universe,False,False,False,False,False,False,False,False,True,True
2021-04-01,3438,類比科,non_ai_unclassified_proxy,non-AI unclassified proxy,True,True,True,True,,,,,,,,,,False,sample_only_not_full_universe,False,False,False,False,False,False,False,False,True,True
2021-04-01,3066,李洲,non_ai_unclassified_proxy,non-AI unclassified proxy,True,True,False,False,,,,,,,,,,False,sample_only_not_full_universe,False,False,False,False,False,False,False,False,True,True
2021-04-01,6243,迅杰,non_ai_unclassified_proxy,non-AI unclassified proxy,True,True,False,False,,,,,,,,,,False,sample_only_not_full_universe,False,False,False,False,False,False,False,False,True,True
2021-04-01,5608,四維航,non_ai_unclassified_proxy,non-AI unclassified proxy,True,True,True,True,,,,,,,,,,False,sample_only_not_full_universe,False,False,False,False,False,False,False,False,True,True
2021-04-01,3138,耀登,non_ai_unclassified_proxy,non-AI unclassified proxy,True,True,True,True,,,,,,,,,,False,sample_only_not_full_universe,False,False,False,False,False,False,False,False,True,True
2021-04-01,3504,揚明光,non_ai_unclassified_proxy,non-AI unclassified proxy,True,True,True,True,,,,,,,,,,False,sample_only_not_full_universe,False,False,False,False,False,False,False,False,True,True
2021-04-01,8046,南電,ai_server_hardware,server hardware,True,True,True,True,,,,,,,,,,False,sample_only_not_full_universe,False,False,False,False,False,False,False,False,True,True
2021-04-01,6259,百徽,non_ai_unclassified_proxy,non-AI unclassified proxy,True,True,False,False,,,,,,,,,,False,sample_only_not_full_universe,False,False,False,False,False,False,False,False,True,True
2021-04-01,6482,弘煜科,non_ai_unclassified_proxy,non-AI unclassified proxy,True,True,False,False,,,,,,,,,,False,sample_only_not_full_universe,False,False,False,False,False,False,False,False,True,True
2021-04-01,3311,閎暉,non_ai_unclassified_proxy,non-AI unclassified proxy,True,True,True,True,,,,,,,,,,False,sample_only_not_full_universe,False,False,False,False,False,False,False,False,True,True
2021-04-01,3288,點晶,non_ai_unclassified_proxy,non-AI unclassified proxy,True,True,False,False,,,,,,,,,,False,sample_only_not_full_universe,False,False,False,False,False,False,False,False,True,True
2021-04-01,3593,力銘,non_ai_unclassified_proxy,non-AI unclassified proxy,True,True,False,False,,,,,,,,,,False,sample_only_not_full_universe,False,False,False,False,False,False,False,False,True,True
