ticker,name,required_trade_path_rows,signal_family_count,first_signal_date,last_signal_date,required_price_start,required_price_end_with_exit_buffer,required_columns,requested_source_scope,source_request_reason,do_not_use_00631L_plus_excess_reconstruction,adjusted_close_required,adjusted_close_status,diagnostic_only,formal_model_changed,trade_decision_changed,active_in_trade_decision,report_changed,portfolio_replay_executed,ready_for_strategy_replay,not_live_rule,forward_returns_live_rule_usage
6176,瑞儀,18,2,2015-09-11,2019-08-02,2015-09-11,2019-08-13,"date,ticker,name,market,open,high,low,close,volume,turnover_value,source_quality,adjustment_policy",selected_tickers_only_no_full_market_mass_download,P1 legacy/regime selected-stock unadjusted OHLC path blocked locally,True,False,blocked_not_required_for_this_unadjusted_path_request,True,False,False,False,False,False,False,True,False
6205,詮欣,18,2,2017-03-17,2022-03-04,2017-03-17,2022-03-14,"date,ticker,name,market,open,high,low,close,volume,turnover_value,source_quality,adjustment_policy",selected_tickers_only_no_full_market_mass_download,P1 legacy/regime selected-stock unadjusted OHLC path blocked locally,True,False,blocked_not_required_for_this_unadjusted_path_request,True,False,False,False,False,False,False,True,False
6238,勝麗,18,2,2017-09-29,2017-09-29,2017-09-29,2017-10-12,"date,ticker,name,market,open,high,low,close,volume,turnover_value,source_quality,adjustment_policy",selected_tickers_only_no_full_market_mass_download,P1 legacy/regime selected-stock unadjusted OHLC path blocked locally,True,False,blocked_not_required_for_this_unadjusted_path_request,True,False,False,False,False,False,False,True,False
6508,惠光,18,2,2022-05-06,2022-05-06,2022-05-06,2022-05-16,"date,ticker,name,market,open,high,low,close,volume,turnover_value,source_quality,adjustment_policy",selected_tickers_only_no_full_market_mass_download,P1 legacy/regime selected-stock unadjusted OHLC path blocked locally,True,False,blocked_not_required_for_this_unadjusted_path_request,True,False,False,False,False,False,False,True,False
6525,捷敏-KY,18,2,2017-11-03,2017-11-10,2017-11-03,2017-11-20,"date,ticker,name,market,open,high,low,close,volume,turnover_value,source_quality,adjustment_policy",selected_tickers_only_no_full_market_mass_download,P1 legacy/regime selected-stock unadjusted OHLC path blocked locally,True,False,blocked_not_required_for_this_unadjusted_path_request,True,False,False,False,False,False,False,True,False
6552,易華電,18,2,2018-08-31,2018-11-16,2018-08-31,2018-11-26,"date,ticker,name,market,open,high,low,close,volume,turnover_value,source_quality,adjustment_policy",selected_tickers_only_no_full_market_mass_download,P1 legacy/regime selected-stock unadjusted OHLC path blocked locally,True,False,blocked_not_required_for_this_unadjusted_path_request,True,False,False,False,False,False,False,True,False
6582,申豐,18,1,2020-10-30,2021-03-19,2020-10-30,2021-03-29,"date,ticker,name,market,open,high,low,close,volume,turnover_value,source_quality,adjustment_policy",selected_tickers_only_no_full_market_mass_download,P1 legacy/regime selected-stock unadjusted OHLC path blocked locally,True,False,blocked_not_required_for_this_unadjusted_path_request,True,False,False,False,False,False,False,True,False
6679,鈺太,18,2,2019-07-12,2020-09-25,2019-07-12,2020-10-07,"date,ticker,name,market,open,high,low,close,volume,turnover_value,source_quality,adjustment_policy",selected_tickers_only_no_full_market_mass_download,P1 legacy/regime selected-stock unadjusted OHLC path blocked locally,True,False,blocked_not_required_for_this_unadjusted_path_request,True,False,False,False,False,False,False,True,False
8040,九暘,18,1,2019-12-06,2022-10-28,2019-12-06,2022-11-07,"date,ticker,name,market,open,high,low,close,volume,turnover_value,source_quality,adjustment_policy",selected_tickers_only_no_full_market_mass_download,P1 legacy/regime selected-stock unadjusted OHLC path blocked locally,True,False,blocked_not_required_for_this_unadjusted_path_request,True,False,False,False,False,False,False,True,False
8215,明基材,18,1,2019-02-15,2021-08-13,2019-02-15,2021-08-23,"date,ticker,name,market,open,high,low,close,volume,turnover_value,source_quality,adjustment_policy",selected_tickers_only_no_full_market_mass_download,P1 legacy/regime selected-stock unadjusted OHLC path blocked locally,True,False,blocked_not_required_for_this_unadjusted_path_request,True,False,False,False,False,False,False,True,False
8454,富邦媒,18,2,2018-02-02,2020-05-08,2018-02-02,2020-05-18,"date,ticker,name,market,open,high,low,close,volume,turnover_value,source_quality,adjustment_policy",selected_tickers_only_no_full_market_mass_download,P1 legacy/regime selected-stock unadjusted OHLC path blocked locally,True,False,blocked_not_required_for_this_unadjusted_path_request,True,False,False,False,False,False,False,True,False
9103,美德醫療-DR,18,2,2020-09-04,2020-09-04,2020-09-04,2020-09-14,"date,ticker,name,market,open,high,low,close,volume,turnover_value,source_quality,adjustment_policy",selected_tickers_only_no_full_market_mass_download,P1 legacy/regime selected-stock unadjusted OHLC path blocked locally,True,False,blocked_not_required_for_this_unadjusted_path_request,True,False,False,False,False,False,False,True,False
9919,康那香,18,2,2020-04-30,2020-05-29,2020-04-30,2020-06-08,"date,ticker,name,market,open,high,low,close,volume,turnover_value,source_quality,adjustment_policy",selected_tickers_only_no_full_market_mass_download,P1 legacy/regime selected-stock unadjusted OHLC path blocked locally,True,False,blocked_not_required_for_this_unadjusted_path_request,True,False,False,False,False,False,False,True,False
9935,慶豐富,18,2,2019-10-18,2019-10-18,2019-10-18,2019-10-28,"date,ticker,name,market,open,high,low,close,volume,turnover_value,source_quality,adjustment_policy",selected_tickers_only_no_full_market_mass_download,P1 legacy/regime selected-stock unadjusted OHLC path blocked locally,True,False,blocked_not_required_for_this_unadjusted_path_request,True,False,False,False,False,False,False,True,False
1312,國喬,15,1,2016-12-02,2017-12-29,2016-12-02,2018-01-09,"date,ticker,name,market,open,high,low,close,volume,turnover_value,source_quality,adjustment_policy",selected_tickers_only_no_full_market_mass_download,P1 legacy/regime selected-stock unadjusted OHLC path blocked locally,True,False,blocked_not_required_for_this_unadjusted_path_request,True,False,False,False,False,False,False,True,False
1599,宏佳騰,15,2,2016-03-25,2016-03-25,2016-03-25,2016-04-06,"date,ticker,name,market,open,high,low,close,volume,turnover_value,source_quality,adjustment_policy",selected_tickers_only_no_full_market_mass_download,P1 legacy/regime selected-stock unadjusted OHLC path blocked locally,True,False,blocked_not_required_for_this_unadjusted_path_request,True,False,False,False,False,False,False,True,False
1707,葡萄王,15,2,2015-07-31,2020-03-13,2015-07-31,2020-03-23,"date,ticker,name,market,open,high,low,close,volume,turnover_value,source_quality,adjustment_policy",selected_tickers_only_no_full_market_mass_download,P1 legacy/regime selected-stock unadjusted OHLC path blocked locally,True,False,blocked_not_required_for_this_unadjusted_path_request,True,False,False,False,False,False,False,True,False
1909,榮成,15,1,2017-01-06,2017-02-24,2017-01-06,2017-03-08,"date,ticker,name,market,open,high,low,close,volume,turnover_value,source_quality,adjustment_policy",selected_tickers_only_no_full_market_mass_download,P1 legacy/regime selected-stock unadjusted OHLC path blocked locally,True,False,blocked_not_required_for_this_unadjusted_path_request,True,False,False,False,False,False,False,True,False
2007,燁興,15,2,2021-08-13,2021-08-13,2021-08-13,2021-08-23,"date,ticker,name,market,open,high,low,close,volume,turnover_value,source_quality,adjustment_policy",selected_tickers_only_no_full_market_mass_download,P1 legacy/regime selected-stock unadjusted OHLC path blocked locally,True,False,blocked_not_required_for_this_unadjusted_path_request,True,False,False,False,False,False,False,True,False
2027,大成鋼,15,1,2018-07-27,2022-02-25,2018-07-27,2022-03-08,"date,ticker,name,market,open,high,low,close,volume,turnover_value,source_quality,adjustment_policy",selected_tickers_only_no_full_market_mass_download,P1 legacy/regime selected-stock unadjusted OHLC path blocked locally,True,False,blocked_not_required_for_this_unadjusted_path_request,True,False,False,False,False,False,False,True,False
2104,國際中橡,15,1,2017-09-29,2018-01-26,2017-09-29,2018-02-05,"date,ticker,name,market,open,high,low,close,volume,turnover_value,source_quality,adjustment_policy",selected_tickers_only_no_full_market_mass_download,P1 legacy/regime selected-stock unadjusted OHLC path blocked locally,True,False,blocked_not_required_for_this_unadjusted_path_request,True,False,False,False,False,False,False,True,False
2233,宇隆,15,1,2016-04-29,2022-06-17,2016-04-29,2022-06-27,"date,ticker,name,market,open,high,low,close,volume,turnover_value,source_quality,adjustment_policy",selected_tickers_only_no_full_market_mass_download,P1 legacy/regime selected-stock unadjusted OHLC path blocked locally,True,False,blocked_not_required_for_this_unadjusted_path_request,True,False,False,False,False,False,False,True,False
2392,正崴,15,1,2019-10-18,2019-10-25,2019-10-18,2019-11-04,"date,ticker,name,market,open,high,low,close,volume,turnover_value,source_quality,adjustment_policy",selected_tickers_only_no_full_market_mass_download,P1 legacy/regime selected-stock unadjusted OHLC path blocked locally,True,False,blocked_not_required_for_this_unadjusted_path_request,True,False,False,False,False,False,False,True,False
2409,友達,15,1,2016-01-15,2016-01-15,2016-01-15,2016-01-25,"date,ticker,name,market,open,high,low,close,volume,turnover_value,source_quality,adjustment_policy",selected_tickers_only_no_full_market_mass_download,P1 legacy/regime selected-stock unadjusted OHLC path blocked locally,True,False,blocked_not_required_for_this_unadjusted_path_request,True,False,False,False,False,False,False,True,False
2456,奇力新,15,2,2015-02-26,2019-12-20,2015-02-26,2019-12-30,"date,ticker,name,market,open,high,low,close,volume,turnover_value,source_quality,adjustment_policy",selected_tickers_only_no_full_market_mass_download,P1 legacy/regime selected-stock unadjusted OHLC path blocked locally,True,False,blocked_not_required_for_this_unadjusted_path_request,True,False,False,False,False,False,False,True,False
2882,國泰金,15,1,2015-06-12,2020-06-24,2015-06-12,2020-07-06,"date,ticker,name,market,open,high,low,close,volume,turnover_value,source_quality,adjustment_policy",selected_tickers_only_no_full_market_mass_download,P1 legacy/regime selected-stock unadjusted OHLC path blocked locally,True,False,blocked_not_required_for_this_unadjusted_path_request,True,False,False,False,False,False,False,True,False
2886,兆豐金,15,1,2015-07-09,2018-11-09,2015-07-09,2018-11-19,"date,ticker,name,market,open,high,low,close,volume,turnover_value,source_quality,adjustment_policy",selected_tickers_only_no_full_market_mass_download,P1 legacy/regime selected-stock unadjusted OHLC path blocked locally,True,False,blocked_not_required_for_this_unadjusted_path_request,True,False,False,False,False,False,False,True,False
2887,台新新光金,15,1,2018-10-26,2021-05-28,2018-10-26,2021-06-07,"date,ticker,name,market,open,high,low,close,volume,turnover_value,source_quality,adjustment_policy",selected_tickers_only_no_full_market_mass_download,P1 legacy/regime selected-stock unadjusted OHLC path blocked locally,True,False,blocked_not_required_for_this_unadjusted_path_request,True,False,False,False,False,False,False,True,False
3090,日電貿,15,1,2018-06-08,2018-06-08,2018-06-08,2018-06-19,"date,ticker,name,market,open,high,low,close,volume,turnover_value,source_quality,adjustment_policy",selected_tickers_only_no_full_market_mass_download,P1 legacy/regime selected-stock unadjusted OHLC path blocked locally,True,False,blocked_not_required_for_this_unadjusted_path_request,True,False,False,False,False,False,False,True,False
3189,景碩,15,1,2016-06-17,2020-07-03,2016-06-17,2020-07-13,"date,ticker,name,market,open,high,low,close,volume,turnover_value,source_quality,adjustment_policy",selected_tickers_only_no_full_market_mass_download,P1 legacy/regime selected-stock unadjusted OHLC path blocked locally,True,False,blocked_not_required_for_this_unadjusted_path_request,True,False,False,False,False,False,False,True,False
3484,崧騰,15,2,2016-02-03,2022-01-07,2016-02-03,2022-01-17,"date,ticker,name,market,open,high,low,close,volume,turnover_value,source_quality,adjustment_policy",selected_tickers_only_no_full_market_mass_download,P1 legacy/regime selected-stock unadjusted OHLC path blocked locally,True,False,blocked_not_required_for_this_unadjusted_path_request,True,False,False,False,False,False,False,True,False
3491,昇達科,15,1,2015-07-03,2021-12-17,2015-07-03,2021-12-27,"date,ticker,name,market,open,high,low,close,volume,turnover_value,source_quality,adjustment_policy",selected_tickers_only_no_full_market_mass_download,P1 legacy/regime selected-stock unadjusted OHLC path blocked locally,True,False,blocked_not_required_for_this_unadjusted_path_request,True,False,False,False,False,False,False,True,False
3548,兆利,15,2,2016-06-24,2016-06-24,2016-06-24,2016-07-04,"date,ticker,name,market,open,high,low,close,volume,turnover_value,source_quality,adjustment_policy",selected_tickers_only_no_full_market_mass_download,P1 legacy/regime selected-stock unadjusted OHLC path blocked locally,True,False,blocked_not_required_for_this_unadjusted_path_request,True,False,False,False,False,False,False,True,False
3645,達邁,15,1,2015-03-06,2020-09-11,2015-03-06,2020-09-21,"date,ticker,name,market,open,high,low,close,volume,turnover_value,source_quality,adjustment_policy",selected_tickers_only_no_full_market_mass_download,P1 legacy/regime selected-stock unadjusted OHLC path blocked locally,True,False,blocked_not_required_for_this_unadjusted_path_request,True,False,False,False,False,False,False,True,False
4770,上品,15,1,2022-01-21,2022-08-26,2022-01-21,2022-09-05,"date,ticker,name,market,open,high,low,close,volume,turnover_value,source_quality,adjustment_policy",selected_tickers_only_no_full_market_mass_download,P1 legacy/regime selected-stock unadjusted OHLC path blocked locally,True,False,blocked_not_required_for_this_unadjusted_path_request,True,False,False,False,False,False,False,True,False
4935,茂林-KY,15,2,2016-07-29,2016-07-29,2016-07-29,2016-08-08,"date,ticker,name,market,open,high,low,close,volume,turnover_value,source_quality,adjustment_policy",selected_tickers_only_no_full_market_mass_download,P1 legacy/regime selected-stock unadjusted OHLC path blocked locally,True,False,blocked_not_required_for_this_unadjusted_path_request,True,False,False,False,False,False,False,True,False
5349,先豐,15,2,2015-03-06,2018-11-16,2015-03-06,2018-11-26,"date,ticker,name,market,open,high,low,close,volume,turnover_value,source_quality,adjustment_policy",selected_tickers_only_no_full_market_mass_download,P1 legacy/regime selected-stock unadjusted OHLC path blocked locally,True,False,blocked_not_required_for_this_unadjusted_path_request,True,False,False,False,False,False,False,True,False
5469,瀚宇博,15,2,2016-10-28,2018-05-25,2016-10-28,2018-06-04,"date,ticker,name,market,open,high,low,close,volume,turnover_value,source_quality,adjustment_policy",selected_tickers_only_no_full_market_mass_download,P1 legacy/regime selected-stock unadjusted OHLC path blocked locally,True,False,blocked_not_required_for_this_unadjusted_path_request,True,False,False,False,False,False,False,True,False
6147,頎邦,15,2,2015-05-15,2020-10-08,2015-05-15,2020-10-19,"date,ticker,name,market,open,high,low,close,volume,turnover_value,source_quality,adjustment_policy",selected_tickers_only_no_full_market_mass_download,P1 legacy/regime selected-stock unadjusted OHLC path blocked locally,True,False,blocked_not_required_for_this_unadjusted_path_request,True,False,False,False,False,False,False,True,False
6441,廣錠,15,2,2020-08-14,2020-08-14,2020-08-14,2020-08-24,"date,ticker,name,market,open,high,low,close,volume,turnover_value,source_quality,adjustment_policy",selected_tickers_only_no_full_market_mass_download,P1 legacy/regime selected-stock unadjusted OHLC path blocked locally,True,False,blocked_not_required_for_this_unadjusted_path_request,True,False,False,False,False,False,False,True,False
6573,虹揚-KY,15,1,2017-11-24,2017-11-24,2017-11-24,2017-12-04,"date,ticker,name,market,open,high,low,close,volume,turnover_value,source_quality,adjustment_policy",selected_tickers_only_no_full_market_mass_download,P1 legacy/regime selected-stock unadjusted OHLC path blocked locally,True,False,blocked_not_required_for_this_unadjusted_path_request,True,False,False,False,False,False,False,True,False
6796,晉弘,15,1,2022-08-12,2022-08-12,2022-08-12,2022-08-22,"date,ticker,name,market,open,high,low,close,volume,turnover_value,source_quality,adjustment_policy",selected_tickers_only_no_full_market_mass_download,P1 legacy/regime selected-stock unadjusted OHLC path blocked locally,True,False,blocked_not_required_for_this_unadjusted_path_request,True,False,False,False,False,False,False,True,False
8163,達方,15,1,2018-06-29,2018-06-29,2018-06-29,2018-07-09,"date,ticker,name,market,open,high,low,close,volume,turnover_value,source_quality,adjustment_policy",selected_tickers_only_no_full_market_mass_download,P1 legacy/regime selected-stock unadjusted OHLC path blocked locally,True,False,blocked_not_required_for_this_unadjusted_path_request,True,False,False,False,False,False,False,True,False
9958,世紀鋼,15,1,2020-04-01,2022-11-11,2020-04-01,2022-11-21,"date,ticker,name,market,open,high,low,close,volume,turnover_value,source_quality,adjustment_policy",selected_tickers_only_no_full_market_mass_download,P1 legacy/regime selected-stock unadjusted OHLC path blocked locally,True,False,blocked_not_required_for_this_unadjusted_path_request,True,False,False,False,False,False,False,True,False
1308,亞聚,12,1,2021-10-08,2021-10-08,2021-10-08,2021-10-19,"date,ticker,name,market,open,high,low,close,volume,turnover_value,source_quality,adjustment_policy",selected_tickers_only_no_full_market_mass_download,P1 legacy/regime selected-stock unadjusted OHLC path blocked locally,True,False,blocked_not_required_for_this_unadjusted_path_request,True,False,False,False,False,False,False,True,False
1326,台化,12,1,2015-08-28,2018-08-17,2015-08-28,2018-08-27,"date,ticker,name,market,open,high,low,close,volume,turnover_value,source_quality,adjustment_policy",selected_tickers_only_no_full_market_mass_download,P1 legacy/regime selected-stock unadjusted OHLC path blocked locally,True,False,blocked_not_required_for_this_unadjusted_path_request,True,False,False,False,False,False,False,True,False
1710,東聯,12,1,2015-09-11,2021-10-22,2015-09-11,2021-11-01,"date,ticker,name,market,open,high,low,close,volume,turnover_value,source_quality,adjustment_policy",selected_tickers_only_no_full_market_mass_download,P1 legacy/regime selected-stock unadjusted OHLC path blocked locally,True,False,blocked_not_required_for_this_unadjusted_path_request,True,False,False,False,False,False,False,True,False
2009,第一銅,12,1,2017-12-29,2017-12-29,2017-12-29,2018-01-09,"date,ticker,name,market,open,high,low,close,volume,turnover_value,source_quality,adjustment_policy",selected_tickers_only_no_full_market_mass_download,P1 legacy/regime selected-stock unadjusted OHLC path blocked locally,True,False,blocked_not_required_for_this_unadjusted_path_request,True,False,False,False,False,False,False,True,False
2029,盛餘,12,1,2016-11-11,2016-11-11,2016-11-11,2016-11-21,"date,ticker,name,market,open,high,low,close,volume,turnover_value,source_quality,adjustment_policy",selected_tickers_only_no_full_market_mass_download,P1 legacy/regime selected-stock unadjusted OHLC path blocked locally,True,False,blocked_not_required_for_this_unadjusted_path_request,True,False,False,False,False,False,False,True,False
2231,為升,12,2,2015-08-28,2018-02-12,2015-08-28,2018-03-01,"date,ticker,name,market,open,high,low,close,volume,turnover_value,source_quality,adjustment_policy",selected_tickers_only_no_full_market_mass_download,P1 legacy/regime selected-stock unadjusted OHLC path blocked locally,True,False,blocked_not_required_for_this_unadjusted_path_request,True,False,False,False,False,False,False,True,False
2354,鴻準,12,2,2021-02-05,2021-02-05,2021-02-05,2021-02-24,"date,ticker,name,market,open,high,low,close,volume,turnover_value,source_quality,adjustment_policy",selected_tickers_only_no_full_market_mass_download,P1 legacy/regime selected-stock unadjusted OHLC path blocked locally,True,False,blocked_not_required_for_this_unadjusted_path_request,True,False,False,False,False,False,False,True,False
2362,藍天,12,1,2019-11-08,2019-11-08,2019-11-08,2019-11-18,"date,ticker,name,market,open,high,low,close,volume,turnover_value,source_quality,adjustment_policy",selected_tickers_only_no_full_market_mass_download,P1 legacy/regime selected-stock unadjusted OHLC path blocked locally,True,False,blocked_not_required_for_this_unadjusted_path_request,True,False,False,False,False,False,False,True,False
2377,微星,12,1,2016-10-14,2020-08-21,2016-10-14,2020-08-31,"date,ticker,name,market,open,high,low,close,volume,turnover_value,source_quality,adjustment_policy",selected_tickers_only_no_full_market_mass_download,P1 legacy/regime selected-stock unadjusted OHLC path blocked locally,True,False,blocked_not_required_for_this_unadjusted_path_request,True,False,False,False,False,False,False,True,False
2379,瑞昱,12,1,2016-08-19,2016-08-19,2016-08-19,2016-08-29,"date,ticker,name,market,open,high,low,close,volume,turnover_value,source_quality,adjustment_policy",selected_tickers_only_no_full_market_mass_download,P1 legacy/regime selected-stock unadjusted OHLC path blocked locally,True,False,blocked_not_required_for_this_unadjusted_path_request,True,False,False,False,False,False,False,True,False
2464,盟立,12,1,2018-01-12,2018-02-02,2018-01-12,2018-02-12,"date,ticker,name,market,open,high,low,close,volume,turnover_value,source_quality,adjustment_policy",selected_tickers_only_no_full_market_mass_download,P1 legacy/regime selected-stock unadjusted OHLC path blocked locally,True,False,blocked_not_required_for_this_unadjusted_path_request,True,False,False,False,False,False,False,True,False
2486,一詮,12,1,2021-07-09,2021-07-09,2021-07-09,2021-07-19,"date,ticker,name,market,open,high,low,close,volume,turnover_value,source_quality,adjustment_policy",selected_tickers_only_no_full_market_mass_download,P1 legacy/regime selected-stock unadjusted OHLC path blocked locally,True,False,blocked_not_required_for_this_unadjusted_path_request,True,False,False,False,False,False,False,True,False
2707,晶華,12,1,2022-10-14,2022-10-14,2022-10-14,2022-10-24,"date,ticker,name,market,open,high,low,close,volume,turnover_value,source_quality,adjustment_policy",selected_tickers_only_no_full_market_mass_download,P1 legacy/regime selected-stock unadjusted OHLC path blocked locally,True,False,blocked_not_required_for_this_unadjusted_path_request,True,False,False,False,False,False,False,True,False
2732,六角,12,1,2019-08-02,2022-10-14,2019-08-02,2022-10-24,"date,ticker,name,market,open,high,low,close,volume,turnover_value,source_quality,adjustment_policy",selected_tickers_only_no_full_market_mass_download,P1 legacy/regime selected-stock unadjusted OHLC path blocked locally,True,False,blocked_not_required_for_this_unadjusted_path_request,True,False,False,False,False,False,False,True,False
2881,富邦金,12,1,2015-03-13,2021-05-07,2015-03-13,2021-05-17,"date,ticker,name,market,open,high,low,close,volume,turnover_value,source_quality,adjustment_policy",selected_tickers_only_no_full_market_mass_download,P1 legacy/regime selected-stock unadjusted OHLC path blocked locally,True,False,blocked_not_required_for_this_unadjusted_path_request,True,False,False,False,False,False,False,True,False
2891,中信金,12,1,2015-05-08,2019-05-17,2015-05-08,2019-05-27,"date,ticker,name,market,open,high,low,close,volume,turnover_value,source_quality,adjustment_policy",selected_tickers_only_no_full_market_mass_download,P1 legacy/regime selected-stock unadjusted OHLC path blocked locally,True,False,blocked_not_required_for_this_unadjusted_path_request,True,False,False,False,False,False,False,True,False
3081,聯亞,12,1,2022-08-12,2022-08-12,2022-08-12,2022-08-22,"date,ticker,name,market,open,high,low,close,volume,turnover_value,source_quality,adjustment_policy",selected_tickers_only_no_full_market_mass_download,P1 legacy/regime selected-stock unadjusted OHLC path blocked locally,True,False,blocked_not_required_for_this_unadjusted_path_request,True,False,False,False,False,False,False,True,False
3122,笙泉,12,1,2022-03-04,2022-03-04,2022-03-04,2022-03-14,"date,ticker,name,market,open,high,low,close,volume,turnover_value,source_quality,adjustment_policy",selected_tickers_only_no_full_market_mass_download,P1 legacy/regime selected-stock unadjusted OHLC path blocked locally,True,False,blocked_not_required_for_this_unadjusted_path_request,True,False,False,False,False,False,False,True,False
3221,台嘉碩,12,1,2018-06-29,2018-06-29,2018-06-29,2018-07-09,"date,ticker,name,market,open,high,low,close,volume,turnover_value,source_quality,adjustment_policy",selected_tickers_only_no_full_market_mass_download,P1 legacy/regime selected-stock unadjusted OHLC path blocked locally,True,False,blocked_not_required_for_this_unadjusted_path_request,True,False,False,False,False,False,False,True,False
3322,建舜電,12,1,2022-01-07,2022-01-07,2022-01-07,2022-01-17,"date,ticker,name,market,open,high,low,close,volume,turnover_value,source_quality,adjustment_policy",selected_tickers_only_no_full_market_mass_download,P1 legacy/regime selected-stock unadjusted OHLC path blocked locally,True,False,blocked_not_required_for_this_unadjusted_path_request,True,False,False,False,False,False,False,True,False
3376,新日興,12,1,2017-06-16,2019-05-17,2017-06-16,2019-05-27,"date,ticker,name,market,open,high,low,close,volume,turnover_value,source_quality,adjustment_policy",selected_tickers_only_no_full_market_mass_download,P1 legacy/regime selected-stock unadjusted OHLC path blocked locally,True,False,blocked_not_required_for_this_unadjusted_path_request,True,False,False,False,False,False,False,True,False
3450,聯鈞,12,1,2015-03-27,2015-10-30,2015-03-27,2015-11-09,"date,ticker,name,market,open,high,low,close,volume,turnover_value,source_quality,adjustment_policy",selected_tickers_only_no_full_market_mass_download,P1 legacy/regime selected-stock unadjusted OHLC path blocked locally,True,False,blocked_not_required_for_this_unadjusted_path_request,True,False,False,False,False,False,False,True,False
3479,安勤,12,1,2015-11-20,2015-11-20,2015-11-20,2015-11-30,"date,ticker,name,market,open,high,low,close,volume,turnover_value,source_quality,adjustment_policy",selected_tickers_only_no_full_market_mass_download,P1 legacy/regime selected-stock unadjusted OHLC path blocked locally,True,False,blocked_not_required_for_this_unadjusted_path_request,True,False,False,False,False,False,False,True,False
3511,矽瑪,12,1,2015-09-04,2018-11-16,2015-09-04,2018-11-26,"date,ticker,name,market,open,high,low,close,volume,turnover_value,source_quality,adjustment_policy",selected_tickers_only_no_full_market_mass_download,P1 legacy/regime selected-stock unadjusted OHLC path blocked locally,True,False,blocked_not_required_for_this_unadjusted_path_request,True,False,False,False,False,False,False,True,False
3514,昱晶,12,1,2016-10-14,2016-10-14,2016-10-14,2016-10-24,"date,ticker,name,market,open,high,low,close,volume,turnover_value,source_quality,adjustment_policy",selected_tickers_only_no_full_market_mass_download,P1 legacy/regime selected-stock unadjusted OHLC path blocked locally,True,False,blocked_not_required_for_this_unadjusted_path_request,True,False,False,False,False,False,False,True,False
3527,聚積,12,1,2021-08-20,2021-08-20,2021-08-20,2021-08-30,"date,ticker,name,market,open,high,low,close,volume,turnover_value,source_quality,adjustment_policy",selected_tickers_only_no_full_market_mass_download,P1 legacy/regime selected-stock unadjusted OHLC path blocked locally,True,False,blocked_not_required_for_this_unadjusted_path_request,True,False,False,False,False,False,False,True,False
3550,聯穎,12,1,2018-01-05,2018-01-05,2018-01-05,2018-01-15,"date,ticker,name,market,open,high,low,close,volume,turnover_value,source_quality,adjustment_policy",selected_tickers_only_no_full_market_mass_download,P1 legacy/regime selected-stock unadjusted OHLC path blocked locally,True,False,blocked_not_required_for_this_unadjusted_path_request,True,False,False,False,False,False,False,True,False
3556,禾瑞亞,12,1,2015-05-29,2015-05-29,2015-05-29,2015-06-08,"date,ticker,name,market,open,high,low,close,volume,turnover_value,source_quality,adjustment_policy",selected_tickers_only_no_full_market_mass_download,P1 legacy/regime selected-stock unadjusted OHLC path blocked locally,True,False,blocked_not_required_for_this_unadjusted_path_request,True,False,False,False,False,False,False,True,False
3558,神準,12,1,2022-02-11,2022-02-11,2022-02-11,2022-02-21,"date,ticker,name,market,open,high,low,close,volume,turnover_value,source_quality,adjustment_policy",selected_tickers_only_no_full_market_mass_download,P1 legacy/regime selected-stock unadjusted OHLC path blocked locally,True,False,blocked_not_required_for_this_unadjusted_path_request,True,False,False,False,False,False,False,True,False
3587,閎康,12,1,2019-12-13,2022-09-30,2019-12-13,2022-10-11,"date,ticker,name,market,open,high,low,close,volume,turnover_value,source_quality,adjustment_policy",selected_tickers_only_no_full_market_mass_download,P1 legacy/regime selected-stock unadjusted OHLC path blocked locally,True,False,blocked_not_required_for_this_unadjusted_path_request,True,False,False,False,False,False,False,True,False
3630,新鉅科,12,1,2019-05-24,2019-05-24,2019-05-24,2019-06-03,"date,ticker,name,market,open,high,low,close,volume,turnover_value,source_quality,adjustment_policy",selected_tickers_only_no_full_market_mass_download,P1 legacy/regime selected-stock unadjusted OHLC path blocked locally,True,False,blocked_not_required_for_this_unadjusted_path_request,True,False,False,False,False,False,False,True,False
3682,亞太電,12,1,2020-09-30,2020-09-30,2020-09-30,2020-10-13,"date,ticker,name,market,open,high,low,close,volume,turnover_value,source_quality,adjustment_policy",selected_tickers_only_no_full_market_mass_download,P1 legacy/regime selected-stock unadjusted OHLC path blocked locally,True,False,blocked_not_required_for_this_unadjusted_path_request,True,False,False,False,False,False,False,True,False
3691,碩禾,12,1,2015-06-26,2020-01-03,2015-06-26,2020-01-13,"date,ticker,name,market,open,high,low,close,volume,turnover_value,source_quality,adjustment_policy",selected_tickers_only_no_full_market_mass_download,P1 legacy/regime selected-stock unadjusted OHLC path blocked locally,True,False,blocked_not_required_for_this_unadjusted_path_request,True,False,False,False,False,False,False,True,False
4426,利勤,12,1,2016-03-25,2019-03-29,2016-03-25,2019-04-10,"date,ticker,name,market,open,high,low,close,volume,turnover_value,source_quality,adjustment_policy",selected_tickers_only_no_full_market_mass_download,P1 legacy/regime selected-stock unadjusted OHLC path blocked locally,True,False,blocked_not_required_for_this_unadjusted_path_request,True,False,False,False,False,False,False,True,False
